,years,data,hindcast
0,1982,53.242,51.01221493543027
1,1985,63.013,63.9075082267135
2,1986,49.026,49.09871181161793
3,1989,14.875,39.09849328364275
4,1996,57.327,72.14028476652003
5,1999,63.864,77.94388535296613
6,2000,97.272,65.31861886836155
7,2001,47.375,78.20050551347957
8,2002,64.664,34.00335033255417
9,2004,37.014,48.88883990600973
10,2006,97.35,88.00980107815575
11,2007,116.553,73.05796515212076
12,2008,58.692,66.22685077990826
13,2009,51.13,58.74835293019422
14,2011,34.522,52.191842310669124
15,2012,68.418,58.407069585973474
16,2013,89.413,87.03046863681683
17,2014,111.149,66.2015415447735
18,2017,37.424,65.64410887065235
19,2018,48.213,65.40558611343992
20,1980,23.55,66.8844141066875
21,1981,102.754,78.6004437101914
22,1983,118.897,94.42622735158422
23,1984,106.87,83.29179933699187
24,1987,69.35,85.53188657341278
25,1988,71.891,74.73182588352365
26,1990,35.434,37.495769106516065
27,1991,35.415,61.75035154106407
28,1992,48.605,63.11362776900855
29,1993,72.616,66.51560099310767
30,1994,59.619,48.68239674584536
31,1995,94.81,80.39377868724176
32,1997,78.281,71.17347853073915
33,1998,44.951,56.51542900450578
34,2003,85.303,65.09288975510543
35,2005,76.444,88.48770028971767
36,2010,63.402,89.13080711351247
37,2015,61.485,43.37111011770282
38,2016,61.366,59.19111819454426
39,2019,39.454,36.1163451889971
