,years,data,hindcast
0,1982,43.574,44.242027081628294
1,1984,127.765,71.49081064408023
2,1985,62.145,66.33365501011828
3,1986,118.281,107.7331600494037
4,1989,24.55,51.77917716427665
5,1990,62.735,70.25666143577061
6,1996,16.128,48.24505261883937
7,1997,8.558,68.92705159214766
8,1999,91.58,56.29443259482873
9,2000,47.352,51.21476970265632
10,2001,85.522,81.55493275704025
11,2002,67.263,34.25902293209854
12,2006,18.287,48.65710654274234
13,2008,98.91,67.51660662715805
14,2009,59.608,81.39105476159176
15,2011,71.904,58.57597731581315
16,2012,90.297,73.9061179034964
17,2014,90.505,106.9679026810668
18,2017,56.353,58.792095054672735
19,2018,94.423,87.60238553057033
20,1980,58.656,69.71474396355332
21,1981,93.396,87.71413406850553
22,1983,104.552,109.31064257189006
23,1987,40.212,80.25205013836418
24,1988,138.661,89.71209770886117
25,1991,65.731,92.04091413691319
26,1992,40.056,71.59314527162654
27,1993,79.516,86.22228690560001
28,1994,85.403,50.674882241211975
29,1995,129.885,100.40623312712006
30,1998,88.083,85.17770591676131
31,2003,73.574,78.03383594505314
32,2004,107.224,88.80830571833556
33,2005,53.984,82.10999662471022
34,2007,116.525,111.62006181571873
35,2010,49.822,47.73422476777754
36,2013,56.091,49.31202463861975
37,2015,107.204,88.23764001853212
38,2016,107.938,117.39187543661508
39,2019,48.71,59.1561989842305
