,years,data,hindcast
0,1981,54.994,69.09277814600978
1,1982,32.713,77.99907535822427
2,1983,22.256,27.571028681102646
3,1991,86.473,67.10970118235319
4,1993,138.492,110.31631510167931
5,1994,21.875,68.9036129322587
6,1998,77.728,78.15218169366128
7,2000,102.948,90.51984726128133
8,2001,87.775,120.78200329781055
9,2002,94.124,96.83774983983788
10,2003,76.224,85.27309822068217
11,2004,104.082,63.07185099205353
12,2005,109.448,115.38824679387281
13,2010,68.74,61.36611081807007
14,2011,163.954,153.51928974881514
15,2012,133.298,128.639770655691
16,2015,95.021,64.73963529605233
17,2016,56.599,51.36937900617577
18,2017,125.55,74.31612019937785
19,2018,19.792,67.11820477499037
20,1980,142.421,118.10827606124826
21,1984,95.445,108.71852282292329
22,1985,100.845,131.80222288151825
23,1986,53.76,67.62610653275757
24,1987,134.54,105.488193745361
25,1988,151.791,119.70354996270208
26,1989,59.596,67.54927962674037
27,1990,43.238,96.574516936762
28,1992,62.719,74.15099852781228
29,1995,45.937,81.33803335759838
30,1996,59.759,51.53763959665488
31,1997,69.497,110.54743789442739
32,1999,54.398,40.312600262553026
33,2006,25.725,18.183268107210125
34,2007,166.442,117.7542086325233
35,2008,105.991,84.99714607136836
36,2009,103.684,84.06779020827616
37,2013,58.307,67.02052368734343
38,2014,91.657,79.61637440722201
39,2019,49.361,50.01631067699786
