,years,data,hindcast
0,1980,72.959,77.31396199461764
1,1981,79.103,78.08452904010996
2,1983,59.341,51.10856307196806
3,1984,78.441,65.88588730865929
4,1986,84.644,58.105101204696204
5,1988,43.995,55.458422540991506
6,1989,36.577,58.10860206143989
7,1992,114.02,104.62418693995639
8,1994,50.598,74.98802050600024
9,1997,56.974,76.40506251560537
10,1998,92.019,64.3874667395057
11,2002,88.661,87.93890707281174
12,2003,56.468,83.67395556102244
13,2007,63.658,49.043480355612445
14,2008,87.04,52.15175125629146
15,2009,119.023,94.39942680047099
16,2011,17.077,37.96421946753895
17,2012,62.3,74.46145032060437
18,2018,34.97,58.30018402365673
19,2019,74.313,69.77782121844088
20,1982,70.765,101.36665322235919
21,1985,73.801,86.42883773819945
22,1987,110.221,103.15797104125511
23,1990,88.055,87.07491447091586
24,1991,121.381,94.17918957918387
25,1993,62.847,73.70067555971536
26,1995,32.26,58.70504019036444
27,1996,130.482,94.60608130722301
28,1999,52.177,93.821360546327
29,2000,131.48,125.03603902751505
30,2001,85.69,92.06313416326432
31,2004,66.664,68.25584909593769
32,2005,66.791,66.81864142611983
33,2006,79.284,58.314309321011024
34,2010,80.795,71.5224185318672
35,2013,95.385,76.16397704325635
36,2014,64.116,68.55345266686868
37,2015,119.425,84.65267320602244
38,2016,75.849,83.7639555909584
39,2017,71.566,90.84882627163555
