,years,data,hindcast
0,1981,93.396,67.7492276519768
1,1982,43.574,51.41565592069486
2,1984,127.765,82.13444445907102
3,1988,138.661,92.96581971916201
4,1989,24.55,50.2500320766662
5,1990,62.735,61.643360963864374
6,1991,65.731,84.71015249820047
7,1993,79.516,65.39809697282914
8,1996,16.128,59.07528595018283
9,1999,91.58,85.69269019111886
10,2000,47.352,53.18302019014244
11,2002,67.263,54.70321000894369
12,2005,53.984,75.98023821809626
13,2007,116.525,112.7128896561312
14,2008,98.91,68.40390718079776
15,2009,59.608,66.66982720839351
16,2014,90.505,92.31775854480216
17,2016,107.938,133.6054163529379
18,2017,56.353,91.94809217544719
19,2018,94.423,85.93787406054123
20,1980,58.656,51.96909558634319
21,1983,104.552,77.20640745669877
22,1985,62.145,86.0480567140507
23,1986,118.281,78.72707302028394
24,1987,40.212,87.6889145744863
25,1992,40.056,72.22721457853613
26,1994,85.403,74.50363066186229
27,1995,129.885,112.86360047299026
28,1997,8.558,41.176903716865745
29,1998,88.083,92.49252699877411
30,2001,85.522,71.62071603461668
31,2003,73.574,104.07298543531903
32,2004,107.224,75.19417974645056
33,2006,18.287,25.104646507758602
34,2010,49.822,68.08919322816075
35,2011,71.904,51.15823896566029
36,2012,90.297,88.29920119394642
37,2013,56.091,58.989399891481156
38,2015,107.204,69.33591972314505
39,2019,48.71,57.6980954925702
