,years,data,hindcast
0,1980,41.59,52.48570163155252
1,1981,35.788,55.739711389718956
2,1983,105.42,81.77233521375277
3,1984,21.79,-5.9698963322428185
4,1985,78.559,59.17581964993083
5,1986,64.688,46.75162661271796
6,1987,33.606,44.394199965367974
7,1988,27.742,9.057478889670556
8,1996,11.86,26.386644271581577
9,1998,131.575,94.74017036521914
10,1999,65.297,55.096607835453376
11,2001,95.436,82.78963684205205
12,2004,45.281,63.09871483559785
13,2005,77.407,79.89800805799145
14,2006,51.755,73.49033197513513
15,2008,37.054,65.96541181606604
16,2009,23.97,35.59735873501435
17,2010,27.16,57.15962281061842
18,2013,31.149,59.659060611072405
19,2018,102.506,72.34445482372956
20,1982,35.431,45.43715786939013
21,1989,78.439,77.43198775841145
22,1990,64.463,62.81943265809693
23,1991,46.967,51.55795730732295
24,1992,57.617,39.93079888699425
25,1993,50.114,60.08277827072795
26,1994,85.773,46.47261297194997
27,1995,42.515,46.90798624075836
28,1997,28.147,43.23420089874238
29,2000,76.353,75.5374282092257
30,2002,60.53,69.78419725235301
31,2003,51.564,39.256638214006294
32,2007,1.605,9.521457796044245
33,2011,17.259,36.82688610902305
34,2012,93.777,59.82203527618424
35,2014,52.13,43.11285714900704
36,2015,27.186,27.221918237387722
37,2016,67.439,80.63997486507517
38,2017,30.591,34.87638663810515
39,2019,32.685,50.110307391194105
