,years,data,hindcast
0,1980,284.489,284.0394951414062
1,1981,285.696,284.9669098728673
2,1983,283.518,285.2630015318247
3,1984,282.873,283.24242880526805
4,1985,285.307,285.1484830728783
5,1986,285.412,284.7220111487223
6,1988,286.423,286.5416446281909
7,1991,282.564,284.81477006304306
8,1996,283.04,283.9437116868612
9,1998,286.977,286.4874309432841
10,1999,286.464,287.0124931451333
11,2001,286.26,286.29255039770163
12,2003,285.875,283.83529534244184
13,2005,284.998,284.0279850668708
14,2006,286.611,285.89553149469174
15,2007,286.399,285.4173265729212
16,2008,287.857,287.2070946995406
17,2009,286.328,285.72547227955897
18,2010,283.077,285.1100665087193
19,2013,283.857,284.3634381791423
20,2021,283.816,283.78385941893265
21,1982,285.12,285.4377725596951
22,1987,282.721,284.27311300042226
23,1989,286.484,287.35530215551535
24,1990,286.425,285.4852614901756
25,1992,287.684,286.0115779447898
26,1993,286.531,285.8473517798794
27,1994,284.956,284.1352704782624
28,1995,285.355,285.7886611228949
29,1997,285.102,285.5224132253182
30,2000,286.875,286.64007616570086
31,2002,285.916,286.2621745673546
32,2004,284.782,286.60613624820536
33,2011,286.411,286.80747749577176
34,2012,286.392,286.17930811282366
35,2014,286.005,286.5681803859251
36,2015,284.79,284.7948642169124
37,2016,286.869,285.57699527024874
38,2017,287.239,286.15562069648877
39,2018,288.522,287.3133465151275
40,2019,284.365,285.5446659980562
41,2020,285.66,285.89843057043123
