,years,data,hindcast
0,1982,53.242,43.03149663025084
1,1985,63.013,58.4447494671911
2,1986,49.026,67.42653968094432
3,1989,14.875,35.77057505395119
4,1996,57.327,63.884827542119965
5,1997,78.281,70.52142345923575
6,1999,63.864,75.29377594016387
7,2000,97.272,84.59735834798859
8,2001,47.375,68.92840133981382
9,2002,64.664,49.22435182919084
10,2004,37.014,74.9376087225255
11,2006,97.35,61.248617248410476
12,2008,58.692,62.95461639995716
13,2009,51.13,47.20325871926195
14,2011,34.522,53.25717372303403
15,2012,68.418,74.33089278864244
16,2013,89.413,60.33725241463045
17,2014,111.149,70.04119951660205
18,2017,37.424,53.36022769348979
19,2018,48.213,47.46965348259569
20,1980,23.55,74.00485604090701
21,1981,102.754,73.339026691666
22,1983,118.897,94.44040721376732
23,1984,106.87,80.09825528222845
24,1987,69.35,67.46767971378527
25,1988,71.891,72.77670104350624
26,1990,35.434,44.04902310591512
27,1991,35.415,63.17178573768524
28,1992,48.605,85.57989377250914
29,1993,72.616,88.95956025553569
30,1994,59.619,62.19828079456896
31,1995,94.81,89.06731151884692
32,1998,44.951,61.54332783406054
33,2003,85.303,79.98710045809673
34,2005,76.444,62.49374815643391
35,2007,116.553,84.1529352923197
36,2010,63.402,32.720440092145445
37,2015,61.485,62.04212869307296
38,2016,61.366,64.43621052785585
39,2019,39.454,46.24032777509327
