,years,data,hindcast
0,1981,63.801,75.0684734014798
1,1983,63.898,45.674920801888234
2,1984,57.754,80.97778098652725
3,1988,61.158,87.15972308373513
4,1989,99.994,84.94547148514067
5,1995,40.513,52.29178140717296
6,1996,45.022,47.838463792913046
7,1998,78.078,82.07443905487239
8,1999,142.156,125.55016356744355
9,2000,86.35,48.57713336548105
10,2001,73.461,63.3407485167882
11,2005,50.89,57.395283209488426
12,2007,75.825,60.552972429071524
13,2008,32.104,48.58578535802706
14,2010,51.992,50.38078757808593
15,2011,135.773,135.25236167215166
16,2013,74.252,69.40816068208379
17,2016,19.912,73.3150459816877
18,2017,122.767,103.59839778119184
19,2020,109.639,106.18023863032144
20,2021,69.243,56.41386721444812
21,1980,73.573,81.17515667622189
22,1982,83.43,99.39041684069194
23,1985,100.249,108.77267623054485
24,1986,125.43,91.8156036204519
25,1987,47.004,76.3626173759634
26,1990,71.359,87.71290265130341
27,1991,44.356,69.95259971804792
28,1992,59.721,68.72567634812458
29,1993,142.547,125.53363040003228
30,1994,112.219,91.60810952285176
31,1997,77.391,94.07392497601376
32,2002,93.864,80.73181943424576
33,2003,90.195,107.06149900110829
34,2004,54.078,75.12454209108233
35,2006,99.225,65.04909048247009
36,2009,98.371,95.61829212314663
37,2012,126.017,115.33301915061801
38,2014,89.714,68.63118558258758
39,2015,54.183,74.63783329835677
40,2018,89.451,75.94535095311423
41,2019,84.951,64.07205352302265
