,years,data,hindcast
0,1981,93.396,79.00193235656545
1,1982,43.574,73.51668284422566
2,1984,127.765,84.08027710125391
3,1988,138.661,101.14104227774507
4,1989,24.55,48.40043528282429
5,1990,62.735,71.57089689449559
6,1991,65.731,80.69641769974743
7,1993,79.516,95.94223328847805
8,1996,16.128,53.92598831025886
9,1999,91.58,76.74364102877945
10,2000,47.352,56.30029273909831
11,2002,67.263,66.00137490431425
12,2005,53.984,75.07547542599909
13,2007,116.525,100.0511992360124
14,2008,98.91,60.82886074744944
15,2009,59.608,46.648170449296465
16,2014,90.505,85.05344373289087
17,2016,107.938,139.63802182983318
18,2017,56.353,74.61753771806465
19,2018,94.423,67.26307613266755
20,1980,58.656,70.4475157226731
21,1983,104.552,103.98634715889031
22,1985,62.145,60.945513966809386
23,1986,118.281,92.54317310694478
24,1987,40.212,87.34969638378377
25,1992,40.056,84.58971832489276
26,1994,85.403,49.48356512363442
27,1995,129.885,98.77563448301234
28,1997,8.558,45.055369449171195
29,1998,88.083,91.57707531374864
30,2001,85.522,81.18503205199623
31,2003,73.574,92.5474244836669
32,2004,107.224,95.36634835214171
33,2006,18.287,30.69922982721652
34,2010,49.822,57.576166281354354
35,2011,71.904,46.21048895879339
36,2012,90.297,77.11565081506203
37,2013,56.091,40.2073227862234
38,2015,107.204,88.57903047059429
39,2019,48.71,50.225696939390645
