,years,data,hindcast
0,1981,133.083,74.50644333339885
1,1982,72.01,62.64846454270149
2,1983,81.02,105.59711035948351
3,1984,62.897,72.62361063394744
4,1987,77.728,82.75689111772155
5,1988,114.519,62.880436986285545
6,1989,101.191,90.6091520597331
7,1990,25.981,56.01364796485101
8,1992,89.11,86.4625716090595
9,1993,13.215,58.17904249419545
10,1995,94.794,65.59267386700364
11,1997,28.956,45.26195134940953
12,1999,87.335,92.6943445379624
13,2000,60.097,79.28606092573645
14,2002,40.985,61.24295052769274
15,2004,47.676,51.74758147194258
16,2007,65.31,58.744904031132414
17,2015,61.79,53.37807456843848
18,2016,69.496,71.9602063103307
19,2017,58.125,53.131881308973504
20,1980,70.785,58.73330209734546
21,1985,66.121,67.22221895505608
22,1986,80.055,76.66832808847472
23,1991,29.05,31.627339291589166
24,1994,94.185,73.5060079587582
25,1996,22.462,35.589762292595566
26,1998,89.451,77.19709933193465
27,2001,86.263,106.00446005738311
28,2003,22.165,76.57661894477998
29,2005,63.614,75.78554267941381
30,2006,63.245,50.126420840530216
31,2008,110.582,80.74211142833738
32,2009,55.879,50.67843432500311
33,2010,56.222,66.59131970014914
34,2011,20.289,21.176155707572157
35,2012,29.574,52.16221267621471
36,2013,46.14,44.26033338318937
37,2014,34.11,43.00341386505496
38,2018,81.364,57.94765674480993
39,2019,101.839,77.79626163180824
