,years,data,hindcast
0,1985,100.249,117.11930016269436
1,1986,125.43,126.57179435875653
2,1988,61.158,79.53781822756117
3,1989,99.994,99.28478985513439
4,1990,71.359,75.05776108410394
5,1991,44.356,52.471923265821886
6,1992,59.721,84.65801730298611
7,1993,142.547,124.03716617696952
8,1994,112.219,89.90534263318095
9,1995,40.513,60.47573112652702
10,1997,77.391,81.0136556468497
11,1999,142.156,93.51601343951191
12,2001,73.461,69.76976728078552
13,2002,93.864,107.94901061242979
14,2003,90.195,60.58384083847768
15,2004,54.078,48.425296550360095
16,2007,75.825,53.3582614349019
17,2008,32.104,42.33445847540597
18,2010,51.992,68.20221860944089
19,2018,89.451,103.7908329181005
20,1980,73.573,60.84634585979097
21,1981,63.801,65.85918618668265
22,1982,83.43,75.35264444704488
23,1983,63.898,54.73755141735602
24,1984,57.754,55.289370690468076
25,1987,47.004,80.7744936112328
26,1996,45.022,69.24670838843863
27,1998,78.078,80.13752133406062
28,2000,86.35,61.15227591961161
29,2005,50.89,91.95219821501937
30,2006,99.225,98.51283731711723
31,2009,98.371,77.57897113076761
32,2011,135.773,96.04265420191732
33,2012,126.017,97.12044416184874
34,2013,74.252,96.52847698829008
35,2014,89.714,72.40749781501484
36,2015,54.183,92.95101144077553
37,2016,19.912,56.10809313284248
38,2017,122.767,89.34264241777164
39,2019,84.951,83.02407532394925
