,years,data,hindcast
0,1980,107.769,86.85527157952336
1,1981,150.743,129.17780471942876
2,1982,104.269,91.88799157273914
3,1983,59.157,65.58539755263709
4,1984,95.183,98.97836891280264
5,1985,36.531,44.08607499248798
6,1986,94.807,99.37163340805776
7,1987,102.308,73.49737423982782
8,1989,78.906,110.67225291143139
9,1990,70.054,76.98436752125002
10,1991,48.361,36.61347825497497
11,1992,99.88,72.52644157628939
12,1993,80.441,71.3090779613537
13,1995,18.716,44.53942127611228
14,1996,73.76,111.3987947730396
15,1997,81.025,64.84710949774183
16,2000,130.409,122.68361819254304
17,2002,87.438,88.71376328503229
18,2004,55.873,64.88424021125111
19,2007,38.236,59.25351756147606
20,1988,79.42,110.2173140773482
21,1994,97.19,94.64155185091661
22,1998,178.649,157.9048535994827
23,1999,65.748,81.72681886437611
24,2001,73.237,77.89135104646319
25,2003,74.576,86.76241597995359
26,2005,58.746,62.29665169544265
27,2006,104.882,91.22296214990028
28,2008,92.717,105.25873701482523
29,2009,74.388,88.3172207900608
30,2010,76.197,44.23290931274706
31,2011,69.306,88.22612101138783
32,2012,131.109,88.09896341800501
33,2013,135.237,115.49666282228691
34,2014,79.961,68.59927388217129
35,2015,34.891,51.4774076489712
36,2016,57.946,60.91340356292733
37,2017,63.675,74.07597903245377
38,2018,34.768,28.696504252770964
39,2019,119.963,126.54889798750904
