,years,data,hindcast
0,1981,93.396,69.97540093423126
1,1984,127.765,85.84847803337948
2,1986,118.281,88.76195856302138
3,1989,24.55,63.57667620984518
4,1990,62.735,52.41904511817003
5,1991,65.731,39.18830553596415
6,1992,40.056,68.86254510390269
7,1993,79.516,90.86893897789957
8,1994,85.403,95.09555899263147
9,1996,16.128,44.882519822094665
10,2000,47.352,57.13109477940503
11,2002,67.263,79.61975475078083
12,2004,107.224,90.26350174653268
13,2005,53.984,85.62899091628843
14,2006,18.287,49.9797205112456
15,2008,98.91,87.31407355913922
16,2009,59.608,57.49993214690288
17,2011,71.904,33.01037028904126
18,2012,90.297,87.99359498743979
19,2018,94.423,94.89253902208452
20,1980,58.656,80.12655527253177
21,1982,43.574,38.61548274363297
22,1983,104.552,79.39178330819955
23,1985,62.145,60.84676186271156
24,1987,40.212,83.1390043190146
25,1988,138.661,90.4639017462731
26,1995,129.885,102.75388202246901
27,1997,8.558,52.15135422158406
28,1998,88.083,80.34384529469882
29,1999,91.58,89.35276508534773
30,2001,85.522,57.9953505067585
31,2003,73.574,64.236860081792
32,2007,116.525,106.16924607540844
33,2010,49.822,59.72930993384522
34,2013,56.091,44.26699904967696
35,2014,90.505,86.91408342316916
36,2015,107.204,82.03712399509308
37,2016,107.938,122.09660832452214
38,2017,56.353,98.59017267579175
39,2019,48.71,78.92891005747998
