,years,data,hindcast
0,1981,79.103,70.42876666593936
1,1983,59.341,78.1744939423688
2,1985,73.801,78.49619205476512
3,1988,43.995,58.0038887173008
4,1989,36.577,60.630435310468506
5,1990,88.055,64.29297410046321
6,1991,121.381,94.06176362158881
7,1992,114.02,109.4177999649971
8,1993,62.847,59.864473712576
9,1994,50.598,77.32075430688715
10,1997,56.974,56.94013031889868
11,1999,52.177,48.93430049113746
12,2003,56.468,53.461528147375645
13,2004,66.664,67.10109374782964
14,2007,63.658,66.6914988661415
15,2008,87.04,53.592013634223264
16,2010,80.795,46.14612267138901
17,2011,17.077,50.83665815259024
18,2012,62.3,72.30687175367724
19,2018,34.97,41.13923981938257
20,1980,72.959,80.45342535908784
21,1982,70.765,71.88745991508155
22,1984,78.441,82.13584551096396
23,1986,84.644,85.35082522622682
24,1987,110.221,113.05210601764908
25,1995,32.26,50.25328950778688
26,1996,130.482,99.80445537932493
27,1998,92.019,103.44824722952346
28,2000,131.48,97.17705323470283
29,2001,85.69,89.89024854428959
30,2002,88.661,55.187154217423156
31,2005,66.791,80.6634177633014
32,2006,79.284,93.84324576916752
33,2009,119.023,125.74062320235393
34,2013,95.385,86.55911482366308
35,2014,64.116,84.96971927758688
36,2015,119.425,96.1875700448009
37,2016,75.849,92.26823281734174
38,2017,71.566,68.56539421640899
39,2019,74.313,85.93657194331536
