,years,data,hindcast
0,1980,23.55,49.117871680252364
1,1981,102.754,99.76836202052792
2,1982,53.242,58.87573628297485
3,1984,106.87,108.09054594067226
4,1990,35.434,36.46149440330579
5,1991,35.415,47.877562603582966
6,1992,48.605,64.4290639477004
7,1993,72.616,59.58867331294994
8,1994,59.619,42.98859946172065
9,1995,94.81,76.10356815019713
10,1996,57.327,71.28525292131006
11,1997,78.281,85.21329581882557
12,2002,64.664,33.54910329951681
13,2003,85.303,67.83794701724625
14,2004,37.014,44.16557594126824
15,2007,116.553,96.62411901225433
16,2011,34.522,57.45248093069462
17,2012,68.418,77.90007632378033
18,2017,37.424,44.62769015714326
19,2019,39.454,29.917980774076028
20,1983,118.897,111.90535504489122
21,1985,63.013,67.87113232135462
22,1986,49.026,59.391825947735455
23,1987,69.35,84.75742031455833
24,1988,71.891,48.794031359344935
25,1989,14.875,39.87364319984263
26,1998,44.951,60.95959975399595
27,1999,63.864,49.560409124268844
28,2000,97.272,78.84829902147874
29,2001,47.375,58.85929420799195
30,2005,76.444,88.36758413252045
31,2006,97.35,76.21423643591652
32,2008,58.692,56.00734599207537
33,2009,51.13,35.94406260649012
34,2010,63.402,69.43634435578407
35,2013,89.413,73.02220622011643
36,2014,111.149,76.5916152753584
37,2015,61.485,73.51160147633585
38,2016,61.366,81.58375749535692
39,2018,48.213,67.65823571458297
