,years,data,hindcast
0,1981,93.396,78.11987190299509
1,1982,43.574,61.23509566113145
2,1984,127.765,113.52805841684645
3,1985,62.145,50.76993432939265
4,1989,24.55,56.22738426032673
5,1990,62.735,69.15764348891942
6,1993,79.516,76.02842367173317
7,1996,16.128,65.88474626609327
8,1997,8.558,56.793328965108856
9,1998,88.083,77.68142538589058
10,2001,85.522,72.5879130709919
11,2002,67.263,63.50416930952338
12,2003,73.574,93.80525449870275
13,2004,107.224,66.16790603148932
14,2006,18.287,48.39042174713827
15,2007,116.525,76.5002960242038
16,2009,59.608,50.854894264182306
17,2010,49.822,54.473548737098646
18,2011,71.904,23.362915877170217
19,2013,56.091,57.19676809106166
20,1980,58.656,94.15528674449149
21,1983,104.552,74.23010839447743
22,1986,118.281,111.39295036475879
23,1987,40.212,73.11177322003144
24,1988,138.661,109.43422112217945
25,1991,65.731,85.38761999561119
26,1992,40.056,69.17289874177246
27,1994,85.403,74.10552442318262
28,1995,129.885,110.36986432941092
29,1999,91.58,71.60647942026014
30,2000,47.352,63.52562933200812
31,2005,53.984,60.7885942175008
32,2008,98.91,75.94609898846272
33,2012,90.297,76.04645111521607
34,2014,90.505,90.05345518657717
35,2015,107.204,82.16013213550076
36,2016,107.938,102.97309295721747
37,2017,56.353,72.50843593234666
38,2018,94.423,67.05371619483637
39,2019,48.71,104.67066718415802
