,years,data,hindcast
0,1981,102.754,86.85628163102143
1,1982,53.242,29.79087551928467
2,1985,63.013,63.47189897888142
3,1988,71.891,84.89081217022589
4,1990,35.434,59.831293615481286
5,1991,35.415,49.87814664365844
6,1995,94.81,80.86251497919422
7,1997,78.281,79.35837708688337
8,1999,63.864,64.19703758146677
9,2001,47.375,68.70055033846883
10,2006,97.35,61.88328723948166
11,2007,116.553,91.02583997680281
12,2009,51.13,47.62107896577414
13,2010,63.402,68.47189642586908
14,2011,34.522,29.736795235159022
15,2012,68.418,71.9109229593486
16,2013,89.413,92.83485371592151
17,2014,111.149,104.81062066723766
18,2015,61.485,73.12109413940001
19,2017,37.424,67.67082213043926
20,1980,23.55,50.23264054576086
21,1983,118.897,101.15150428830655
22,1984,106.87,107.73624161109362
23,1986,49.026,55.555928806630654
24,1987,69.35,77.80191345060572
25,1989,14.875,36.14400174758084
26,1992,48.605,65.98080026155408
27,1993,72.616,71.52636756596829
28,1994,59.619,54.094775825929915
29,1996,57.327,68.3891579337677
30,1998,44.951,69.53731206127593
31,2000,97.272,89.23748409460389
32,2002,64.664,40.89789818296192
33,2003,85.303,53.0237219167033
34,2004,37.014,40.06809312815516
35,2005,76.444,51.918011120940974
36,2008,58.692,63.30505998993546
37,2016,61.366,62.177361695090674
38,2018,48.213,36.722851680960815
39,2019,39.454,38.60687409217334
