,years,data,hindcast
0,1980,72.959,70.25126391726214
1,1981,79.103,61.35387024703207
2,1983,59.341,75.75908617251979
3,1984,78.441,68.79305386676245
4,1986,84.644,71.05735713074792
5,1988,43.995,42.61987282603729
6,1989,36.577,51.90635008002887
7,1992,114.02,72.29322785858629
8,1994,50.598,72.4776961604152
9,1997,56.974,87.02127520137434
10,1998,92.019,77.87039266061944
11,2002,88.661,86.73395170174646
12,2003,56.468,72.65925253325008
13,2007,63.658,48.965362252956666
14,2008,87.04,56.11000491721588
15,2009,119.023,107.24925723378237
16,2011,17.077,34.77345446173945
17,2012,62.3,74.74380365442181
18,2018,34.97,66.65605366580196
19,2019,74.313,72.88641345769965
20,1982,70.765,98.1450747868603
21,1985,73.801,71.5191070247092
22,1987,110.221,87.16503021013699
23,1990,88.055,90.26433459620164
24,1991,121.381,124.62407769264557
25,1993,62.847,76.1180451946744
26,1995,32.26,63.01476752131151
27,1996,130.482,111.94433195797671
28,1999,52.177,64.74185184754592
29,2000,131.48,84.9319266633526
30,2001,85.69,93.87012752683553
31,2004,66.664,75.68295521023771
32,2005,66.791,82.89634851249302
33,2006,79.284,97.85073067473242
34,2010,80.795,61.673834647937305
35,2013,95.385,96.21008463192534
36,2014,64.116,81.33667883551476
37,2015,119.425,99.108497636372
38,2016,75.849,59.822018929666655
39,2017,71.566,58.11417589887027
