,years,data,hindcast
0,1980,73.573,80.71300402630273
1,1981,63.801,86.32407883922086
2,1983,63.898,74.35176208466508
3,1988,61.158,69.02381038379703
4,1990,71.359,46.02957831261486
5,1992,59.721,74.93448081127434
6,1994,112.219,70.81318664148826
7,1995,40.513,72.91313843407718
8,1998,78.078,57.29732129569072
9,1999,142.156,94.51160653913826
10,2001,73.461,86.19460220765085
11,2004,54.078,57.62092293622258
12,2006,99.225,86.20212928220216
13,2007,75.825,57.531710504808416
14,2008,32.104,59.39222735363316
15,2010,51.992,57.280962208127434
16,2013,74.252,74.92161824338683
17,2015,54.183,50.95610422177839
18,2016,19.912,77.65061867014887
19,2017,122.767,89.61213700377195
20,1982,83.43,86.2738681315528
21,1984,57.754,87.4298619357501
22,1985,100.249,113.20564933211627
23,1986,125.43,127.15415262210246
24,1987,47.004,77.91289197105714
25,1989,99.994,92.83722420281833
26,1991,44.356,86.8327681410693
27,1993,142.547,96.36017264280046
28,1996,45.022,63.65092797910543
29,1997,77.391,98.7084694862466
30,2000,86.35,72.02550500101772
31,2002,93.864,82.08483147959079
32,2003,90.195,85.39105563177307
33,2005,50.89,49.10222856056307
34,2009,98.371,99.5636954423877
35,2011,135.773,106.20144751492685
36,2012,126.017,86.3397973138697
37,2014,89.714,101.39552995207988
38,2018,89.451,65.47156971852272
39,2019,84.951,90.81135294064929
