,years,data,hindcast
0,1981,280.548,280.77563509817895
1,1983,280.043,279.1002561609379
2,1985,276.482,276.9558166729881
3,1988,279.768,279.7092498505626
4,1989,279.225,278.7573728306473
5,1990,279.704,279.6490917027854
6,1991,279.096,280.80826613718006
7,1992,281.242,280.525904771288
8,1993,275.969,277.65942456855134
9,1994,283.18,281.4695398578072
10,1997,279.988,280.3678422330653
11,1999,280.361,279.0826359315038
12,2003,281.185,281.2900400616129
13,2004,280.022,280.5930373311671
14,2007,280.527,279.3133203157286
15,2008,280.383,279.536946046133
16,2010,279.101,280.6409651166186
17,2011,280.865,280.3176016761223
18,2012,280.219,281.3116083566013
19,2018,280.069,280.1124452805199
20,1980,278.43,280.20288178591375
21,1982,281.542,281.57027640411627
22,1984,281.547,281.23509715666074
23,1986,281.399,280.72010681595174
24,1987,280.287,280.4640183187617
25,1995,280.449,279.93292429795844
26,1996,279.45,280.4760131415749
27,1998,277.399,279.00072510609806
28,2000,281.026,279.5663802864324
29,2001,281.038,279.6809732823215
30,2002,281.246,281.24389790216316
31,2005,280.714,279.6677315997889
32,2006,282.748,282.6120602892021
33,2009,282.63,281.67739726948395
34,2013,280.357,280.97666273923613
35,2014,281.428,281.2507889472944
36,2015,283.104,283.10527763216334
37,2016,279.21,279.9405452395176
38,2017,280.834,280.09746435541166
39,2019,279.808,281.22477742994937
