,years,data,hindcast
0,1982,43.574,70.98375256442372
1,1984,127.765,103.847255105962
2,1985,62.145,63.57250503327962
3,1986,118.281,97.77068057660381
4,1988,138.661,117.63775571087777
5,1990,62.735,56.13471564695888
6,1991,65.731,38.5649770143712
7,1992,40.056,66.7645334002043
8,1996,16.128,27.208387774024388
9,1997,8.558,21.4104096855498
10,1998,88.083,87.61398972498966
11,2001,85.522,97.6302784711728
12,2002,67.263,90.30148820949023
13,2003,73.574,93.40280951382788
14,2006,18.287,27.348878954441957
15,2008,98.91,74.69084527081795
16,2009,59.608,41.531371769458914
17,2010,49.822,83.95657221532609
18,2011,71.904,54.269958183725734
19,2013,56.091,38.056835174493074
20,1980,58.656,76.49878358396413
21,1981,93.396,74.11345021955631
22,1983,104.552,113.79584160911385
23,1987,40.212,85.08487032065867
24,1989,24.55,57.414208020295874
25,1993,79.516,75.03424503113361
26,1994,85.403,80.91308769365742
27,1995,129.885,88.80576215452861
28,1999,91.58,70.09204365030766
29,2000,47.352,60.174664572286986
30,2004,107.224,85.19556443470513
31,2005,53.984,84.50104526876079
32,2007,116.525,95.3828957400862
33,2012,90.297,69.74206358864997
34,2014,90.505,78.65977565592925
35,2015,107.204,91.84556305292975
36,2016,107.938,112.41583512860092
37,2017,56.353,75.22380684234754
38,2018,94.423,65.38533791729124
39,2019,48.71,87.98615551519619
