,years,data,hindcast
0,1980,70.785,56.098358096648454
1,1983,81.02,77.84490624737974
2,1985,66.121,76.59834204386154
3,1986,80.055,74.97296053462867
4,1987,77.728,94.54634985059361
5,1993,13.215,46.52203533754955
6,1994,94.185,73.08864886727561
7,1996,22.462,42.31195754132292
8,1998,89.451,91.85782808989867
9,1999,87.335,67.12580021985912
10,2001,86.263,95.05850168549244
11,2004,47.676,58.96959748516783
12,2005,63.614,56.90673489137235
13,2006,63.245,67.14010802393153
14,2007,65.31,55.25067194524675
15,2009,55.879,36.64903144183775
16,2010,56.222,67.66806338415424
17,2012,29.574,30.628787927934177
18,2013,46.14,46.17261531934204
19,2019,101.839,82.70770106650315
20,1981,133.083,100.9874012545825
21,1982,72.01,77.57063555136567
22,1984,62.897,80.33198915126854
23,1988,114.519,97.16301162054624
24,1989,101.191,97.4319489378532
25,1990,25.981,65.57360596641867
26,1991,29.05,45.87488902643868
27,1992,89.11,117.37637056803928
28,1995,94.794,68.23198867444863
29,1997,28.956,28.136981950780886
30,2000,60.097,68.00199858871486
31,2002,40.985,55.73839330833089
32,2003,22.165,62.745046612866766
33,2008,110.582,77.8761667150277
34,2011,20.289,18.415568243921513
35,2014,34.11,40.74820182926038
36,2015,61.79,46.72063639090335
37,2016,69.496,67.8312850823852
38,2017,58.125,45.73461623941817
39,2018,81.364,48.103264287428914
