,years,data,hindcast
0,1982,53.242,48.87485195860293
1,1983,118.897,110.57309946722737
2,1984,106.87,104.12782250801209
3,1986,49.026,68.12286827292958
4,1988,71.891,85.32196309075827
5,1989,14.875,32.916494795904136
6,1991,35.415,39.334528011400124
7,1995,94.81,82.68688222463796
8,1996,57.327,82.67701096867629
9,1997,78.281,88.38132508388216
10,1998,44.951,82.35488055973103
11,1999,63.864,58.47023343130754
12,2000,97.272,68.395436693687
13,2001,47.375,61.599861574856725
14,2003,85.303,68.93007999702178
15,2005,76.444,68.67275425729082
16,2007,116.553,86.5499383052458
17,2008,58.692,44.600524779278985
18,2009,51.13,42.48941519750187
19,2010,63.402,60.540028822047475
20,1980,23.55,32.47333246309637
21,1981,102.754,89.98451386641474
22,1985,63.013,62.34142094245071
23,1987,69.35,88.42566798246447
24,1990,35.434,41.2825004947479
25,1992,48.605,62.413099466829635
26,1993,72.616,57.4444242350599
27,1994,59.619,58.18398668204681
28,2002,64.664,28.269495306836347
29,2004,37.014,48.83717397682257
30,2006,97.35,87.5808821922743
31,2011,34.522,48.85161062384314
32,2012,68.418,74.73084013264096
33,2013,89.413,75.33958889576405
34,2014,111.149,86.87107691712374
35,2015,61.485,55.23308043925487
36,2016,61.366,57.584763562455045
37,2017,37.424,64.12675239976225
38,2018,48.213,42.78297949623927
39,2019,39.454,62.65580992387294
