,years,data,hindcast
0,1982,53.242,60.25805676914839
1,1985,63.013,64.90305437481403
2,1986,49.026,43.97630408104904
3,1989,14.875,27.144105113213556
4,1996,57.327,65.86217023331514
5,1999,63.864,82.42639585286132
6,2000,97.272,70.9229815653932
7,2001,47.375,74.55670630830903
8,2002,64.664,36.349643897111164
9,2004,37.014,53.03469901689438
10,2006,97.35,91.23302702112981
11,2007,116.553,77.92959047224186
12,2008,58.692,63.56300710081025
13,2009,51.13,60.628051660365145
14,2011,34.522,56.6363523981956
15,2012,68.418,67.45407037761508
16,2013,89.413,82.88380386543567
17,2014,111.149,58.19382413207918
18,2017,37.424,66.99925535919697
19,2018,48.213,55.58090040082112
20,1980,23.55,54.081366853801505
21,1981,102.754,79.72995361320498
22,1983,118.897,102.43228797683554
23,1984,106.87,87.89826110274196
24,1987,69.35,85.5409247214682
25,1988,71.891,68.58309684632803
26,1990,35.434,57.537498182711225
27,1991,35.415,36.53435302639946
28,1992,48.605,86.50241385429138
29,1993,72.616,80.06638754300734
30,1994,59.619,52.428642560292694
31,1995,94.81,84.83190435512493
32,1997,78.281,82.31726011335951
33,1998,44.951,50.079732280860235
34,2003,85.303,54.310504649407555
35,2005,76.444,81.66005158349822
36,2010,63.402,56.970072091036045
37,2015,61.485,44.31788069306311
38,2016,61.366,63.74113643103935
39,2019,39.454,40.93327152152838
