,years,data,hindcast
0,1984,54.762,60.74212487477914
1,1985,126.504,102.74296203069252
2,1986,56.932,82.85068044748797
3,1988,31.234,57.29651637640052
4,1989,67.167,91.93348832785102
5,1996,28.135,32.71853066135839
6,1999,86.734,77.87557184752065
7,2000,55.016,58.4465918102143
8,2001,56.749,66.96022167537195
9,2002,77.791,69.54440622004788
10,2003,47.241,58.945096100967895
11,2004,70.647,64.7073122367716
12,2006,34.652,63.83432066809873
13,2007,100.404,47.99752048800552
14,2008,40.784,73.12932633470925
15,2009,75.436,67.25833153186802
16,2011,94.747,67.12294496138588
17,2012,122.004,72.16568224393673
18,2013,63.597,60.450986044359084
19,2018,26.89,40.70338511817306
20,1980,87.79,67.0944157176579
21,1981,69.787,64.87549447084218
22,1982,93.726,75.07638105221017
23,1983,40.005,83.54552881550345
24,1987,96.289,78.16561990788965
25,1990,81.754,66.97978822229486
26,1991,100.819,84.52256818577936
27,1992,52.1,54.744030146155026
28,1993,49.037,60.07645162429203
29,1994,51.526,70.81363335669877
30,1995,64.76,56.662420115080636
31,1997,112.482,63.609096576129105
32,1998,136.999,126.95888050286874
33,2005,55.748,67.84645475248489
34,2010,33.738,65.69799969899888
35,2014,53.205,76.81541827841316
36,2015,35.568,83.70327373300618
37,2016,113.147,96.67369177802563
38,2017,63.719,76.31849374956967
39,2019,106.981,79.00035931609959
