,years,data,hindcast
0,1982,280.365,280.64504005359385
1,1985,281.02,280.83430312071874
2,1986,278.836,279.36511040748553
3,1989,279.764,280.8504855374854
4,1994,281.155,280.28777254940314
5,1996,281.506,282.44347740135413
6,1997,280.565,280.24973087247076
7,1999,282.477,283.88132297472555
8,2000,282.301,283.2586619041099
9,2001,281.007,281.5587610952237
10,2002,282.097,281.8834511217527
11,2004,283.034,282.2908484380155
12,2006,281.341,282.48232241081325
13,2007,285.113,281.773960591215
14,2008,281.561,282.3108397598193
15,2009,284.289,283.52451894770235
16,2011,285.153,283.8771699986207
17,2012,281.008,281.2681634667421
18,2017,281.415,281.638453166836
19,2018,284.252,283.8346061819132
20,1980,280.636,281.06348811392104
21,1981,280.887,281.29277213681104
22,1983,281.012,281.80336132112296
23,1984,280.48,281.2400672720693
24,1987,282.799,281.72609847383626
25,1988,281.178,281.47167278572033
26,1990,281.554,282.9351601586159
27,1991,281.061,281.43013987938315
28,1992,281.38,281.9677051238166
29,1993,283.39,282.3337432955382
30,1995,281.704,281.6534192789748
31,1998,281.883,282.21548066226114
32,2003,282.527,282.69280623361027
33,2005,282.719,281.70079468976036
34,2010,281.973,281.7932548309552
35,2013,280.442,280.4198940915208
36,2014,284.424,281.98926170951694
37,2015,281.463,282.4273358393537
38,2016,281.366,281.68169156471214
39,2019,283.321,282.3608525384986
