,pc1,target,phase_label,year_glvar
0,-21.287047000216102,87.79,1,1980
1,-2.889091267119098,93.726,1,1982
2,-4.699370616453389,126.504,1,1985
3,-7.259785464888282,81.754,1,1990
4,11.468406314208222,49.037,1,1993
5,-4.989893231470395,51.526,1,1994
6,-5.818333945117971,64.76,1,1995
7,14.951876736374244,28.135,1,1996
8,-5.739514760818926,112.482,1,1997
9,-22.629426532444793,136.999,1,1998
10,21.557466068543125,55.748,1,2005
11,12.334327197872026,34.652,1,2006
12,22.691509878564915,40.784,1,2008
13,20.86726917161684,33.738,1,2010
14,-4.274679813585113,122.004,1,2012
15,-0.8147198394417109,53.205,1,2014
16,-15.739579901794194,113.147,1,2016
17,-8.810203321190487,63.719,1,2017
18,3.7859378640888437,106.981,1,2019
19,1.9777305123969218,67.278,1,2020
20,-4.683277652986407,106.484,1,2021
0,4.0811685312611035,69.787,2,1981
1,2.1905907848270005,40.005,2,1983
2,1.6328568499715659,54.762,2,1984
3,-3.6084050019229075,56.932,2,1986
4,-10.412789258275296,96.289,2,1987
5,5.3186821227911825,31.234,2,1988
6,1.9889429549928046,67.167,2,1989
7,-6.01669897105173,100.819,2,1991
8,-1.6335504631725912,52.1,2,1992
9,-5.13947820858305,86.734,2,1999
10,1.0168016096983237,55.016,2,2000
11,-5.099492767146453,56.749,2,2001
12,7.508946522901339,77.791,2,2002
13,2.5157053451948532,47.241,2,2003
14,2.295726536741681,70.647,2,2004
15,1.6018564132975968,100.404,2,2007
16,-0.1618485487081716,75.436,2,2009
17,-16.922141493371104,94.747,2,2011
18,-1.0884910793354672,63.597,2,2013
19,7.4757150193276205,35.568,2,2015
20,12.454577865084246,26.89,2,2018
