,years,data,hindcast
0,1980,70.785,53.15023153093888
1,1983,81.02,77.4619275620013
2,1985,66.121,69.37585307929906
3,1986,80.055,75.35220367475029
4,1987,77.728,55.17046260634653
5,1993,13.215,49.58259189694926
6,1994,94.185,84.60443687593167
7,1996,22.462,58.88911245842165
8,1998,89.451,85.96185188396979
9,1999,87.335,100.54335318980245
10,2001,86.263,59.980690567614914
11,2004,47.676,48.53254021765329
12,2005,63.614,42.56871798138255
13,2006,63.245,55.0972683983378
14,2007,65.31,63.389592935850295
15,2009,55.879,60.2250654931242
16,2010,56.222,48.95952391118543
17,2012,29.574,50.348445303497066
18,2013,46.14,52.592194783671886
19,2019,101.839,87.66235943790883
20,2021,54.855,73.52557621136293
21,1981,133.083,107.93877716106255
22,1982,72.01,34.932156469661905
23,1984,62.897,88.80450141943477
24,1988,114.519,89.46663604466914
25,1989,101.191,67.47736067693401
26,1990,25.981,34.699993691940065
27,1991,29.05,59.855870839286254
28,1992,89.11,59.0066348618179
29,1995,94.794,50.5272372903687
30,1997,28.956,52.4512001064298
31,2000,60.097,70.68826963759192
32,2002,40.985,71.77002695216595
33,2003,22.165,42.47892982561025
34,2008,110.582,72.95265343913204
35,2011,20.289,29.912984341882947
36,2014,34.11,46.62098234011364
37,2015,61.79,83.93057643072393
38,2016,69.496,92.79670484855276
39,2017,58.125,65.91934515091742
40,2018,81.364,80.3249179288688
41,2020,49.325,57.36324054283551
