,years,data,hindcast
0,1981,63.801,67.90167028922545
1,1983,63.898,28.22916719946523
2,1984,57.754,72.77360342624813
3,1988,61.158,74.32408556654282
4,1989,99.994,89.6095045162483
5,1995,40.513,49.74095693318753
6,1996,45.022,73.0915706782146
7,1998,78.078,74.5550680249406
8,1999,142.156,105.1282756385462
9,2000,86.35,67.68301270591158
10,2001,73.461,48.753868332606885
11,2005,50.89,75.5475390477221
12,2007,75.825,48.893170518908974
13,2008,32.104,58.807256560888106
14,2010,51.992,79.88833067637013
15,2011,135.773,113.40548603985151
16,2012,126.017,87.48730070734493
17,2013,74.252,93.39755399704732
18,2016,19.912,71.42966413239182
19,2017,122.767,121.06991500833799
20,1980,73.573,71.7534968108142
21,1982,83.43,82.75005235545045
22,1985,100.249,80.66186167156468
23,1986,125.43,93.78492571910051
24,1987,47.004,83.64456686625982
25,1990,71.359,66.67002451682515
26,1991,44.356,83.48299920554255
27,1992,59.721,71.69215147769674
28,1993,142.547,128.10145364371445
29,1994,112.219,76.78787729233876
30,1997,77.391,86.80794310477256
31,2002,93.864,80.97321020398171
32,2003,90.195,95.55039665367475
33,2004,54.078,71.96591855755011
34,2006,99.225,74.19458016522255
35,2009,98.371,78.63539704345513
36,2014,89.714,103.23722090666745
37,2015,54.183,68.45296687685077
38,2018,89.451,106.9093841736236
39,2019,84.951,85.25457275489407
