,years,data,hindcast
0,1981,93.396,63.593139945863406
1,1984,127.765,91.17152986965112
2,1986,118.281,115.47534811522438
3,1989,24.55,59.191411473471085
4,1990,62.735,74.11833671115019
5,1991,65.731,78.72835615429092
6,1992,40.056,63.975505797726335
7,1993,79.516,87.32975060871632
8,1994,85.403,91.10401937312767
9,1996,16.128,53.68861475161547
10,2000,47.352,44.69748573649394
11,2002,67.263,47.68025174497038
12,2004,107.224,72.8708303202474
13,2005,53.984,80.15183432513136
14,2006,18.287,35.729628535437946
15,2008,98.91,70.01301019506067
16,2009,59.608,73.27991972693802
17,2011,71.904,39.210744846976
18,2012,90.297,75.51403567677245
19,2018,94.423,105.28924609113501
20,1980,58.656,79.66793683257902
21,1982,43.574,45.241259458530116
22,1983,104.552,101.51064555450415
23,1985,62.145,52.0979228200854
24,1987,40.212,84.62156971033247
25,1988,138.661,72.43211966575507
26,1995,129.885,91.72931808809784
27,1997,8.558,48.5505433596275
28,1998,88.083,103.9664685661708
29,1999,91.58,86.05778453440975
30,2001,85.522,49.792241283772505
31,2003,73.574,82.31607633885181
32,2007,116.525,101.96076157164032
33,2010,49.822,61.57021840074074
34,2013,56.091,59.53741262591042
35,2014,90.505,98.37714113279864
36,2015,107.204,87.93624802482485
37,2016,107.938,116.90985817800185
38,2017,56.353,62.944534757932985
39,2019,48.71,70.92993909543411
